property_id,lat,lng,addr_street,suburb,lga,closest_train_station_id,distance_to_closest_train_station,travel_min_to_MC,direct_journey_flag
2011,-37.803879,144.88388700000004,215 Geelong Road,KINGSVILLE,ALPINE ,20023,0.26,15,1
10272,-37.78525,144.921456,22/17-19 Ascot Vale Road,FLEMINGTON,WHITTLESEA ,20028,0.66,no direct trip is available,0
42982,-37.719788,145.090728,22 Albany Court,MACLEOD,WANGARATTA ,19984,1.16,42,1
26350,-37.587719,144.92517800000005,3 Jacaranda Place,CRAIGIEBURN,YARRA RANGES ,40221,2.24,41,1
14366,-37.751563,144.904358,37 Lyon Street,ESSENDON,NILLUMBIK ,20037,1.15,16,1
2359,-37.786962,144.86483,55 Churchill Avenue,MAIDSTONE,BAW BAW ,20022,1.38,17,1
51435,-37.787323,145.109166,445 Doncaster Road,DONCASTER,MORELAND ,19896,3.59,25,1
45138,-37.695581,145.103262,47 Plenty River Drive,GREENSBOROUGH,GLEN EIRA ,19985,1.03,46,1
22121,-37.735415,144.95673200000004,18 A'Beckett Street,COBURG,MOONEE VALLEY ,19964,0.58,25,1
8172,-37.764558,144.791567,17 Kingsbridge Circuit,CAIRNLEA,YARRA RANGES ,20003,1.77,26,1
15132,-37.7364859,144.9085514,24 Balmoral Avenue,STRATHMORE,KNOX ,20036,1.62,19,1
27880,-37.580063,144.90729299999995,9 Applewood way,CRAIGIEBURN,YARRA RANGES ,40221,4.0,41,1
15380,-37.736391,144.920332,53 Glenview Road,STRATHMORE,KNOX ,20034,0.93,23,1
62980,-37.829472,145.236072,5 Erica Crescent,HEATHMONT,HORSHAM ,19871,0.76,37,1
96998,-37.999675,145.257586,68 Frawley Road,HALLAM,GLEN EIRA ,19885,2.28,50,1
90128,-37.970059,145.048927,18 Crawford Street,CHELTENHAM,YARRA RANGES ,19866,0.62,40,1
93588,-37.999754,145.093519,64 White Street,MORDIALLOC,PORT PHILLIP ,19863,0.92,48,1
81775,-37.990938,145.249202,136 Doveton Avenue,DOVETON,HINDMARSH ,19888,3.46,46,1
20624,-37.762719,144.951059,166 Hope Street,BRUNSWICK,MARIBYRNONG ,19967,0.86,18,1
90641,-37.964631,145.083258,4  Olinda Court,CHELTENHAM,YARRA RANGES ,19865,2.49,43,1
17860,-37.707497,144.950329,91 EAST STREET,HADFIELD,WYNDHAM ,19961,1.07,30,1
84756,-37.879555,144.988846,20 Rothesay Avenue,ELWOOD,MORELAND ,19955,0.69,no direct trip is available,0
16257,-37.711523,144.91622900000004,10 Chapman Avenue,GLENROY,WYNDHAM ,20032,0.78,28,1
37253,-37.627229,145.02562,3 Rathdowne Walk,EPPING,FRANKSTON ,20005,2.83,51,1
79115,-37.953188,145.152752,44 Union Grove,SPRINGVALE,GREATER BENDIGO ,19913,0.41,36,1
52267,-37.83037949,144.9979706,13 Cotter Street,RICHMOND,EAST GIPPSLAND ,19907,0.45,no direct trip is available,1
83730,-37.852414,144.994365,23 Victoria Street,WINDSOR,MAROONDAH ,19957,0.45,no direct trip is available,0
8183,-37.763081,144.778459,18 Grassy Point Road,CAIRNLEA,YARRA RANGES ,20002,2.78,28,1
31083,-37.759916,144.997386,2A/40 Shaftesbury Parade,THORNBURY,LATROBE ,20015,0.47,29,1
94656,-37.92526245,145.04237369999996,11 Wilma Street,BENTLEIGH,HOBSONS BAY ,19938,0.61,32,1
20353,-37.770524,144.969889,104 Evans Street,BRUNSWICK,MARIBYRNONG ,19968,0.96,16,1
1110,-37.808363,144.894661,5 Hobbs Street,SEDDON,EAST GIPPSLAND ,19997,0.11,no direct trip is available,0
84761,-37.882444,144.992783,200 Tennyson Street,ELWOOD,MORELAND ,19954,0.76,no direct trip is available,0
32186,-37.735553,144.98693,2 Grampian Street,PRESTON,BOROONDARA ,20012,1.25,35,1
92909,-37.992991,145.080147,2 Isabella Street,PARKDALE,STONNINGTON ,19864,0.34,45,1
87464,-37.945682,145.020487,19a Swyer Street,HAMPTON,WYNDHAM ,19948,1.49,no direct trip is available,0
23597,-37.639448,144.906282,35 Castlehill Avenue,GREENVALE,HORSHAM ,40220,2.57,37,1
49490,-37.811612,145.073709,4/207 Whitehorse Road,BALWYN,HOBSONS BAY ,19893,1.58,20,1
86145,-37.89732539999999,144.9918049,1-4/2 Drake Street,BRIGHTON,HUME ,19953,1.09,no direct trip is available,0
6950,-37.790385,144.84135600000005,7 Jessie Street,SUNSHINE,KNOX ,20021,0.77,20,1
77800,-37.930081,145.19808,26 Dougherty Court,MULGRAVE,MACEDON RANGES ,19891,4.27,38,1
55653,-37.839864,145.091129,4/26 Cornell Street,CAMBERWELL,MELBOURNE ,19850,1.44,23,1
64493,-37.803679,145.268855,42 Montana Parade,CROYDON,CARDINIA ,19878,1.38,42,1
16446,-37.703312,144.90702,125 Outlook Drive,GLENROY,WYNDHAM ,20032,0.91,28,1
17544,-37.696524,144.938119,62 MORLEY STREET,GLENROY,WYNDHAM ,19961,1.89,30,1
81654,-37.98397,145.235422,10 Pyrus Court,DOVETON,HINDMARSH ,19888,2.35,46,1
89364,-37.947113,145.007518,23 Susan Street,SANDRINGHAM,PYRENEES ,19948,0.44,no direct trip is available,0
42179,-37.76338,145.064245,39 Devon Street,EAGLEMONT,MORELAND ,19935,0.77,34,1
48271,-37.805003,145.027404,3/12 Stawell Street,KEW,SOUTH GIPPSLAND ,19905,1.91,10,1
74620,-37.89935303,145.070755,15 Katrina Avenue,MURRUMBEENA,MOIRA ,19918,0.78,24,1
96690,-38.005909,145.283054,27 Hyssop Drive,HALLAM,GLEN EIRA ,19885,1.76,50,1
20196,-37.798673,144.971139,49 Macarthur Place South,CARLTON,STRATHBOGIE ,19843,1.39,2,1
80521,-37.992038,145.160494,8 Marion Court,KEYSBOROUGH,KINGSTON ,19890,3.12,41,1
38397,-37.784847,145.035654,60 Lucerne Crescent,ALPHINGTON,BANYULE ,19931,0.82,28,1
69309,-37.848336,145.039267,8 Lara Street,MALVERN,BAW BAW ,19911,0.25,no direct trip is available,1
38036,-37.77148819,145.0285339,17 Ross Street,ALPHINGTON,BANYULE ,19931,0.81,28,1
6372,-37.77638626,144.81390380000005,2 Westwood Way,ALBION,MOIRA ,20004,0.96,23,1
3754,-37.813464,144.895321,63 Stephen Street,YARRAVILLE,MITCHELL ,19997,0.5,no direct trip is available,0
52920,-37.823579,145.00789,295a Burnley Street,RICHMOND,EAST GIPPSLAND ,19906,0.44,8,1
59709,-37.821973,145.212021,25 Good Governs Street,MITCHAM,PORT PHILLIP ,19901,0.35,32,1
85939,-37.895748,144.99664199999995,10 Murphy Street,BRIGHTON,HUME ,19953,0.67,no direct trip is available,0
5132,-37.86774970000001,144.8367148,3/15-17 Railway Street North,ALTONA,BRIMBANK ,19927,0.37,no direct trip is available,0
86555,-37.928691,144.996623,30 South Road,BRIGHTON,HUME ,19950,0.7,no direct trip is available,0
67465,-37.76019,145.36216399999995,41A Queen Road,LILYDALE,FRANKSTON ,19876,1.37,51,1
67836,-37.844093,145.009999,101 Canterbury Road,TOORAK,MANNINGHAM ,19947,0.69,12,1
15306,-37.735257,144.907201,41 First Avenue,STRATHMORE,KNOX ,20036,1.8,19,1
67587,-37.746493,145.346945,57 Nelson Road,LILYDALE,FRANKSTON ,19876,1.01,51,1
33331,-37.739696,145.017376,99 Murray Road,PRESTON,BOROONDARA ,20012,1.49,35,1
34326,-37.709332,144.993324,22 Epstein Street,RESERVOIR,EAST GIPPSLAND ,20009,1.43,41,1
10832,-37.793693,144.92157,71 Westbourne Road,KENSINGTON,SOUTH GIPPSLAND ,20026,0.73,no direct trip is available,0
79878,-37.99144363,145.1833649,2/6 Centenary Court,KEYSBOROUGH,KINGSTON ,19889,1.64,42,1
78290,-37.92622100000001,145.190029,65 Waverley Park Drive,MULGRAVE,MACEDON RANGES ,19913,4.13,36,1
82963,-37.892201,145.251738,1/18 David Street,KNOXFIELD,SOUTHERN GRAMPIANS ,19868,4.0,46,1
12784,-37.717818,144.768516,26 Cottrell Court,DELAHEY,BULOKE ,20000,1.92,34,1
14448,-37.76046371,144.89160159999997,41 Allan Street,ABERFELDIE,MITCHELL ,20037,2.22,16,1
93529,-38.009631,145.09315,5A Governor Road,MORDIALLOC,PORT PHILLIP ,19863,0.59,48,1
39278,-37.6788063,145.0525665,1 Gleditsia Way,BUNDOORA,WODONGA ,20007,3.38,46,1
89734,-37.973016,145.05986299999995,1 Booker Street,CHELTENHAM,YARRA RANGES ,19866,0.85,40,1
2298,-37.779277,144.87357,45/12 Crefden Street,MAIDSTONE,BAW BAW ,20022,2.41,17,1
76308,-37.89521,145.08584399999995,56 Euston Road,HUGHESDALE,BASS COAST ,19917,0.61,26,1
81861,-38.001451,145.243202,18 McLennan Street,EUMEMMERRING,PYRENEES ,19885,2.95,50,1
73497,-37.864097,145.279162,3/16 Stonehaven Avenue,BORONIA,TOWONG ,19869,0.61,44,1
89064,-37.950175,145.027277,9 Nicol Street,HIGHETT,GREATER DANDENONG ,19872,1.3,37,1
40136,-37.684024,145.054923,24 Daisy Drive,BUNDOORA,WODONGA ,20007,3.6,46,1
27904,-37.606329,144.920246,9 Eagle Court,CRAIGIEBURN,YARRA RANGES ,40221,2.1,41,1
56879,-37.844424,145.100663,70 Somers Street,BURWOOD,MARIBYRNONG ,19849,1.94,25,1
96359,-37.6503067,145.0542755,45 Kalman Road,EPPING,FRANKSTON ,45795,1.13,54,1
30373,-37.770698,145.005743,72 Derby Street,NORTHCOTE,MURRINDINDI ,20016,0.93,28,1
91129,-37.985002,145.044099,1/130 Tramway Parade,BEAUMARIS,TOWONG ,19865,1.88,43,1
23625,-37.649096,144.90225,4 Chattan Court,GREENVALE,HORSHAM ,44817,2.48,35,1
34298,-37.70035172,145.0266113,21 Marshall Drive,RESERVOIR,EAST GIPPSLAND ,20008,1.43,44,1
94373,-37.95842743,145.0796661,4 Edgewood Place,HEATHERTON,SOUTH GIPPSLAND ,19866,2.39,40,1
86170,-37.918082,145.004604,15 Laburnum Street,BRIGHTON,HUME ,19951,0.8,no direct trip is available,0
96695,-38.0080719,145.2798309,27 Weeden Crescent,HALLAM,GLEN EIRA ,19885,1.39,50,1
16147,-37.698795,144.900692,80 Marigold Crescent,GOWANBRAE,WYNDHAM ,20031,1.4,30,1
80237,-37.9893433,145.14610249999996,4 Parkway,KEYSBOROUGH,KINGSTON ,19890,3.66,41,1
66542,-37.774708,145.32387,6 Devon Walk,MOOROOLBARK,WEST WIMMERA ,19877,1.51,46,1
56294,-37.842904,145.101315,18 Wattlebird Court,BURWOOD,MARIBYRNONG ,19849,2.07,25,1
94025,-38.061168,145.127242,71 Bondi Road,BONBEACH,QUEENSCLIFFE ,19859,0.69,56,1
49972,-37.778146,145.09739299999995,18 Alfreda Avenue,BULLEEN,MARIBYRNONG ,19935,3.99,34,1
84451,-37.84906387,144.99827580000004,93 York Street,PRAHRAN,BOROONDARA ,19947,0.6,12,1
45618,-37.712342,145.096044,99 Nepean Street,GREENSBOROUGH,GLEN EIRA ,19984,1.09,42,1
36926,-37.657817,145.027514,17 Globe Place,EPPING,FRANKSTON ,20005,0.65,51,1
15942,-37.700942,144.899144,138 Marigold Crescent,GOWANBRAE,WYNDHAM ,20031,1.61,30,1
77662,-37.930471,145.180182,2 Somerset Court,MULGRAVE,MACEDON RANGES ,19913,3.16,36,1
42681,-37.735369,145.082129,9 Sylvia Street,VIEWBANK,MANNINGHAM ,19983,1.55,39,1
77072,-37.943691,145.103422,11 Hendon Court,CLARINDA,BULOKE ,19915,2.6,31,1
20134,-37.7952786,144.9674429,3 Waterloo Street,CARLTON,STRATHBOGIE ,19842,1.69,0,1
35763,-37.722495,145.017948,9 Tambo Avenue,RESERVOIR,EAST GIPPSLAND ,20010,1.15,40,1
54174,-37.820498,145.044083,17 Selbourne Street,HAWTHORN,YARRA ,19903,0.26,14,1
44019,-37.705569,145.12276699999995,1/29 Heather Grove,BRIAR HILL,TOWONG ,19986,1.09,48,1
57983,-37.822391,145.16196200000005,30 Glen Ebor Avenue,BLACKBURN,GREATER GEELONG ,19898,1.08,26,1
33375,-37.71443176,145.0086365,1 Macartney Street,RESERVOIR,EAST GIPPSLAND ,20010,0.31,40,1
22598,-37.754058,144.954624,317 Moreland Road,COBURG,MOONEE VALLEY ,19966,0.64,21,1
21033,-37.76665878,144.9602509,311 Victoria Street,BRUNSWICK,MARIBYRNONG ,19968,0.13,16,1
85505,-37.88586426,145.0001373,3 Rusden Street,ELSTERNWICK,MORELAND ,19954,0.14,no direct trip is available,0
90795,-37.970997,145.040344,50 Weatherall Road (Beaumaris Border),CHELTENHAM,YARRA RANGES ,19866,1.34,40,1
78293,-37.932779,145.18496399999995,67 Bertrand Avenue,MULGRAVE,MACEDON RANGES ,19891,3.28,38,1
80995,-37.98106003,145.20272830000005,20 Birdwood Avenue,DANDENONG,CARDINIA ,19889,1.03,42,1
23024,-37.737653,144.97628999999995,6/1 Manna Gum Heights,COBURG,MOONEE VALLEY ,19965,1.25,23,1
77183,-37.938668,145.104711,25 Merrigum Crescent,CLARINDA,BULOKE ,19915,2.09,31,1
66990,-37.749585,145.338371,13 Beresford Road,LILYDALE,FRANKSTON ,19876,1.05,51,1
75354,-37.902299,145.07117,60 Dalny Road,MURRUMBEENA,MOIRA ,19918,1.0,24,1
70549,-37.882551,145.093007,16 Drummond Street,CHADSTONE,MELTON ,19839,0.93,no direct trip is available,0
10712,-37.785607,144.926504,6 Edinburgh Street,FLEMINGTON,WHITTLESEA ,20040,0.29,10,1
79925,-37.986521,145.169939,22 Burraneer Drive,KEYSBOROUGH,KINGSTON ,19889,2.11,42,1
46530,-37.725558,145.15200000000004,124 Dalton Street,ELTHAM,FRANKSTON ,19987,1.39,52,1
67745,-37.740931,145.345035,9 Bravo Court,LILYDALE,FRANKSTON ,19876,1.64,51,1
69212,-37.868916,145.03776100000005,55 Victoria Road North,MALVERN,BAW BAW ,19944,0.8,18,1
48225,-37.80290985,145.0229034,29 Holroyd Street,KEW,SOUTH GIPPSLAND ,19905,2.11,10,1
51974,-37.802625,145.176649,63 Darvall Street,DONVALE,CASEY ,19899,2.01,28,1
77951,-37.918703,145.163197,339 Wellington Road,MULGRAVE,MACEDON RANGES ,19914,3.07,33,1
51731,-37.780999,145.10860300000004,9 Tudor Road,DONCASTER,MORELAND ,19896,4.29,25,1
29542,-37.77635574,144.9965668,169 Clarke Street,NORTHCOTE,MURRINDINDI ,20017,0.36,26,1
39083,-37.777303,145.038089,950 Heidelberg Road,IVANHOE,BASS COAST ,19932,0.26,29,1
22922,-37.750301,144.953049,50 Clarendon Street,COBURG,MOONEE VALLEY ,19966,0.9,21,1
20657,-37.7746016,144.9698945,177 Edward Street,BRUNSWICK,MARIBYRNONG ,19969,0.98,15,1
67464,-37.7567482,145.3574066,419 Main Street,LILYDALE,FRANKSTON ,19876,0.86,51,1
68240,-37.85935,145.017032,1 Cambridge Street,ARMADALE,BRIMBANK ,19945,0.38,16,1
18307,-37.673881,144.924542,17 Kilmore Crescent,DALLAS,MOORABOOL ,20030,1.11,32,1
79308,-37.942168,145.165946,687 Princes Hwy,SPRINGVALE,GREATER BENDIGO ,19913,1.37,36,1
58750,-37.83088400000001,145.184521,24 Betula Ave,NUNAWADING,STONNINGTON ,19899,1.42,28,1
57013,-37.83142,145.074447,12 Byron Street,CANTERBURY,MELBOURNE ,19852,0.42,19,1
77630,-37.930076,145.167222,2 Hansworth St,MULGRAVE,MACEDON RANGES ,19913,2.48,36,1
58551,-37.80806732,145.17210390000002,124 Junction Road,NUNAWADING,STONNINGTON ,19899,1.42,28,1
56980,-37.821145,145.085608,1/30 Faversham Road,CANTERBURY,MELBOURNE ,19894,0.44,22,1
28996,-37.796925,144.996644,34 Federation Lane,ABBOTSFORD,BANYULE ,19975,0.31,18,1
24868,-37.594139,144.9055,1 Elms Way,CRAIGIEBURN,YARRA RANGES ,40221,3.44,41,1
69604,-37.87207413,145.1095886,16 Heather Avenue,ASHWOOD,DAREBIN ,19840,0.28,no direct trip is available,0
31211,-37.757455,144.994186,384 St Georges Road,THORNBURY,LATROBE ,20014,0.47,31,1
91564,-37.991449,145.035608,33 Reid Street,BEAUMARIS,TOWONG ,19865,2.8,43,1
33000,-37.735091,145.027651,6 Ambon Street,PRESTON,BOROONDARA ,20011,2.31,37,1
26112,-37.59669113,144.9230957,246 Craigieburn Road,CRAIGIEBURN,YARRA RANGES ,40221,1.87,41,1
33999,-37.728696,145.009431,17 Mason Street,RESERVOIR,EAST GIPPSLAND ,20011,0.59,37,1
95379,-37.9119873,145.04440309999995,278 Mckinnon Road,MCKINNON,HORSHAM ,19940,0.57,28,1
50096,-37.76315689,145.08888249999995,27A Carrathool Street,BULLEEN,MARIBYRNONG ,19935,2.57,34,1
3070,-37.82266998,144.8899231,20 Hughes Street,YARRAVILLE,MITCHELL ,19996,0.76,no direct trip is available,0
13566,-37.71249008,144.7775574,9 Hackett Court,DELAHEY,BULOKE ,20000,1.3,34,1
38038,-37.77146,145.02147,17 Sparks Avenue,FAIRFIELD,NILLUMBIK ,19930,0.95,26,1
1250,-37.79013062,144.8886566,6 Park Street,FOOTSCRAY,WHITTLESEA ,20023,1.33,15,1
44190,-37.70732,145.091905,12 Greta Street,GREENSBOROUGH,GLEN EIRA ,19984,0.82,42,1
40035,-37.71744537,145.03800959999995,20A Bradshaw Street,KINGSBURY,ALPINE ,20009,2.72,41,1
90002,-37.967204,145.07239199999995,137 Centre Dandenong Road,CHELTENHAM,YARRA RANGES ,19866,1.57,40,1
30117,-37.7787056,144.9937592,45 Union Street,NORTHCOTE,MURRINDINDI ,20017,0.12,26,1
1764,-37.811809,144.880024,132 Coronation Street,KINGSVILLE,ALPINE ,19996,0.98,no direct trip is available,0
93088,-37.986975,145.083358,26A Robert Street,PARKDALE,STONNINGTON ,19864,0.92,45,1
71287,-37.863166,145.22411200000005,21 Bambara Street,WANTIRNA,CENTRAL GOLDFIELDS ,19871,4.27,37,1
66298,-37.77243805,145.3183289,37 Meadowlark Ln,MOOROOLBARK,WEST WIMMERA ,19877,1.47,46,1
45641,-37.668913,145.123172,129 Yan Yean Road,PLENTY,NILLUMBIK ,19988,3.15,56,1
70710,-37.87475204,145.0928955,3 Myora Court,CHADSTONE,MELTON ,19839,0.2,no direct trip is available,0
91517,-37.97361374,145.040329,3 Comas Road,BEAUMARIS,TOWONG ,19866,1.47,40,1
29138,-37.80210114,144.99662780000003,84 Yarra Street,ABBOTSFORD,BANYULE ,19976,0.37,17,1
41078,-37.697091,145.043951,7 Mersey Street,BUNDOORA,WODONGA ,20008,2.84,44,1
614,-37.79486084,144.8936005,21 White Street,FOOTSCRAY,WHITTLESEA ,20024,0.87,13,1
15933,-37.707176,144.882502,13 Banksia Grove,TULLAMARINE,CENTRAL GOLDFIELDS ,20032,3.07,28,1
80331,-37.98841476,145.1802521,5 Kinnoul Avenue,KEYSBOROUGH,KINGSTON ,19889,1.51,42,1
50507,-37.754105,145.135447,2/15 Hawtin Street,TEMPLESTOWE,MOUNT ALEXANDER ,19986,4.49,48,1
87459,-37.93144608,145.0059815,19 Villeroy Street,HAMPTON,WYNDHAM ,19949,0.83,no direct trip is available,0
73083,-37.866632,145.269,18 Patrick Court,BORONIA,TOWONG ,19869,1.52,44,1
14004,-37.74864960000001,144.92449950000002,2 Curtis Street,ESSENDON,NILLUMBIK ,20036,0.35,19,1
46542,-37.725023,145.15248200000005,129 Dalton Street,ELTHAM,FRANKSTON ,19987,1.34,52,1
89766,-37.95178,145.059651,1 Tintern Mews,CHELTENHAM,YARRA RANGES ,19872,1.6,37,1
74798,-37.887034,145.051967,21 Edgewood Street,CARNEGIE,MELBOURNE ,19920,0.59,20,1
64598,-37.794368,145.268304,5 Penhyrn Avenue,CROYDON,CARDINIA ,19878,1.09,42,1
33185,-37.73279,144.992712,77A May Street,PRESTON,BOROONDARA ,20012,0.95,35,1
91624,-37.980265,145.035572,4 McNaught Street,BEAUMARIS,TOWONG ,19866,2.25,40,1
73043,-37.856836,145.268213,169 Scoresby Road,BORONIA,TOWONG ,19869,1.48,44,1
94412,-37.959712,145.078749,62 St Andrews Drive,HEATHERTON,SOUTH GIPPSLAND ,19866,2.26,40,1
20116,-37.798241,144.965468,254 Faraday Street,CARLTON,STRATHBOGIE ,19842,1.33,0,1
60592,-37.835703,145.20363,21 Ellad Close,VERMONT,CENTRAL GOLDFIELDS ,19901,2.04,32,1
10914,-37.785989,144.934244,82 Princes Street,FLEMINGTON,WHITTLESEA ,20040,0.49,10,1
42869,-37.71985626,145.0624542,"150 Ernest Jones Drive, Springthorpe",MACLEOD,WANGARATTA ,19983,0.9,39,1
17721,-37.70569992,144.9042969,8 Fran Street,GLENROY,WYNDHAM ,20032,1.15,28,1
77060,-37.927515,145.100759,10 Clarinda Road,CLARINDA,BULOKE ,19915,1.76,31,1
38734,-37.757083,145.041654,211 Banksia Street,IVANHOE,BASS COAST ,19934,1.3,33,1
27908,-37.60890300000001,144.914487,9 Erindale Place,CRAIGIEBURN,YARRA RANGES ,40221,2.66,41,1
33351,-37.722249,144.99144099999995,1 Carrington Road,RESERVOIR,EAST GIPPSLAND ,20011,1.21,37,1
71265,-37.860971,145.216549,2 Traydal Close,WANTIRNA,CENTRAL GOLDFIELDS ,19871,4.39,37,1
4028,-37.841882,144.865875,1/32-34 Clyde Street,NEWPORT,MANSFIELD ,19994,1.56,no direct trip is available,0
66684,-37.772146,145.303435,72a Bellara Drive,MOOROOLBARK,WEST WIMMERA ,19877,1.61,46,1
2104,-37.780885,144.867625,29B Dunedin Street,MAIDSTONE,BAW BAW ,20022,2.09,17,1
6070,-37.792989,144.832643,111 Morris Street,SUNSHINE,KNOX ,20021,0.5,20,1
53001,-37.823434000000006,144.991659,306/28 Tanner Street,RICHMOND,EAST GIPPSLAND ,19908,0.15,6,1
16886,-37.70052719,144.9184876,24 Trevannion Street,GLENROY,WYNDHAM ,20032,0.46,28,1
26645,-37.59081268,144.9327545,36 Pines way,CRAIGIEBURN,YARRA RANGES ,40221,1.54,41,1
23125,-37.74564,144.956414,72 Berry Street,COBURG,MOONEE VALLEY ,19965,0.71,23,1
86656,-37.91413116,144.9990082,37 Male Street,BRIGHTON,HUME ,19951,0.26,no direct trip is available,0
43531,-37.69923782,145.0831146,174 Cameron Pde,WATSONIA NORTH,MOUNT ALEXANDER ,19984,1.31,42,1
21413,-37.762687,144.95502,6 Sutherland Street,BRUNSWICK,MARIBYRNONG ,19967,0.52,18,1
62627,-37.82345963,145.2485046,19 Alvena Crescent,HEATHMONT,HORSHAM ,19871,0.64,37,1
73861,-37.848819,145.30433,6 Gilja Court,BORONIA,TOWONG ,19869,2.18,44,1
28670,-37.80869675,144.98417659999996,610/45 Victoria Parade,COLLINGWOOD,MOONEE VALLEY ,19977,0.76,15,1
67849,-37.84792709,145.0092621,11A CANTERBURY ROAD,TOORAK,MANNINGHAM ,19946,0.52,14,1
1544,-37.7965209,144.8897464,94a Macpherson Street,FOOTSCRAY,WHITTLESEA ,20024,0.68,13,1
28137,-37.802038,144.980896,176 Moor Street,FITZROY,NILLUMBIK ,19976,1.16,17,1
83150,-37.890545,145.251994,3/36 David Street,KNOXFIELD,SOUTHERN GRAMPIANS ,19868,3.93,46,1
82483,-37.98958206,145.24526980000005,99 Ash Street,DOVETON,HINDMARSH ,19888,3.12,46,1
87142,-37.914845,145.007161,814 Hampton Street,BRIGHTON,HUME ,19951,0.95,no direct trip is available,0
58757,-37.816333,145.167926,24 Jubilee Street,NUNAWADING,STONNINGTON ,19899,0.78,28,1
8729,-37.7557943,144.7507969,Lot 18 Lewis Avenue,BURNSIDE,MOYNE ,20002,4.5,28,1
54135,-37.81605148,145.0387116,15 Salisbury Grove,HAWTHORN,YARRA ,19904,0.64,12,1
20970,-37.760075,144.954909,298 Albion Street,BRUNSWICK,MARIBYRNONG ,19967,0.52,18,1
26090,-37.583646,144.913173,24 Mallacoota Way,CRAIGIEBURN,YARRA RANGES ,40221,3.34,41,1
16245,-37.69623,144.92983600000005,1/70 View Street,GLENROY,WYNDHAM ,20031,1.24,30,1
6679,-37.781594,144.82286499999995,38 Sydney Street,ALBION,MOIRA ,20004,0.47,23,1
83306,-37.888015,145.247568,82 Rickards Avenue North,KNOXFIELD,SOUTHERN GRAMPIANS ,19868,4.25,46,1
25300,-37.572108,144.919061,13 Fletcher Road,CRAIGIEBURN,YARRA RANGES ,40221,3.94,41,1
31302,-37.75367,144.990189,50 Fyffe Street,THORNBURY,LATROBE ,20014,0.75,31,1
48557,-37.801447,145.037703,54 Derby Street,KEW,SOUTH GIPPSLAND ,19904,2.23,12,1
10084,-37.792706,144.918713,143 Stockmans Way,KENSINGTON,SOUTH GIPPSLAND ,20026,0.96,no direct trip is available,0
45451,-37.697798,145.101677,7 Ulmara Place,GREENSBOROUGH,GLEN EIRA ,19985,0.9,46,1
10988,-37.78530900000001,144.93373,98 Shields Street,FLEMINGTON,WHITTLESEA ,20040,0.47,10,1
85573,-37.888047,145.007242,37 Downshire Road,ELSTERNWICK,MORELAND ,19954,0.67,no direct trip is available,0
1167,-37.80223846,144.8938141,52 Raleigh Street,FOOTSCRAY,WHITTLESEA ,20024,0.21,13,1
63966,-37.79182816,145.2915649,229 Dorset Road,CROYDON,CARDINIA ,19878,1.05,42,1
78226,-37.910312,145.16095,6 Dobell Court,MULGRAVE,MACEDON RANGES ,19873,3.43,no direct trip is available,0
66546,-37.767861,145.319641,6 Gill Place,MOOROOLBARK,WEST WIMMERA ,19877,1.98,46,1
7907,-37.777461,144.800524,58 Rockbank Road,ARDEER,SWAN HILL ,20004,2.13,23,1
1273,-37.804467,144.89335,60 Walter Street,SEDDON,EAST GIPPSLAND ,20024,0.27,13,1
34685,-37.718964,145.023302,32 Gisborne Crescent,RESERVOIR,EAST GIPPSLAND ,20010,1.45,40,1
15950,-37.703265,144.898045,143 Gowanbrae Drive,GOWANBRAE,WYNDHAM ,20032,1.69,28,1
91943,-37.97593,145.06348400000005,10 Winsome Street,MENTONE,WEST WIMMERA ,19865,0.68,43,1
75686,-37.905352,145.089872,13 Abbeygate Street,OAKLEIGH,WANGARATTA ,19917,0.57,26,1
29152,-37.801082,144.99653600000005,93 Stafford Street,ABBOTSFORD,BANYULE ,19975,0.28,18,1
8324,-37.750504,144.778718,242 Station Road,CAIRNLEA,YARRA RANGES ,20002,1.98,28,1
40255,-37.696553,145.077828,29 Boston Road,BUNDOORA,WODONGA ,19984,1.69,42,1
95393,-37.9168663,145.05010990000005,28 St James Avenue,BENTLEIGH,HOBSONS BAY ,19939,1.15,30,1
81746,-37.995512,145.252553,13 Cyprus Street,EUMEMMERRING,PYRENEES ,19885,2.9,50,1
58770,-37.810998,145.175609,25 Nielsen Avenue,NUNAWADING,STONNINGTON ,19899,1.07,28,1
40795,-37.68134308,145.0526276,5 Robusta Ave,BUNDOORA,WODONGA ,20007,3.38,46,1
20314,-37.761312,144.973259,10 Dunstan Avenue,BRUNSWICK,MARIBYRNONG ,19967,1.11,18,1
13540,-37.703662,144.74817,83 Timele Drive,HILLSIDE,GREATER DANDENONG ,20000,2.31,34,1
8572,-37.763054,144.798702,58 Brookglen Boulevard,CAIRNLEA,YARRA RANGES ,20003,1.14,26,1
91011,-37.96237564,145.0430145,8 Erskine Avenue,CHELTENHAM,YARRA RANGES ,19866,1.12,40,1
